INFORMATION

Date:	16/11/2025
Time:	19:06:37
Mode:	GYRO | AXL | MAGN | TIME
Freq:	50 Hz
Gyr FS: 500 dps;	Axl FS: 4 g;	Mag FS: 4 G;	Hdr FS: 100 g

DATA

Timestamp [ms][dev]	Gyr.X	Gyr.Y	Gyr.Z	Axl.X	Axl.Y	Axl.Z	Mag.X	Mag.Y	Mag.Z
1763320024032	-573.37	224.875	-314.7375	-519.72	-1887.34	375.028	-164.4256	311.4586	7.45396
1763320024052	-573.37	250.0225	-342.265	-1110.2	-1840.492	594.506	-161.2102	386.2905	53.20082
1763320024072	-572.74	219.1	-284.3925	-1992.87	-1473.76	626.348	-159.4563	412.891	75.5627
1763320024092	-364.9975	128.3625	-82.6175	-2008.12	-1005.402	667.828	-153.0254	436.5682	102.4554
1763320024112	-113.855	-10.115	135.52	-1477.298	-778.238	512.4	-153.7562	440.2221	104.3554
1763320024132	108.5525	-112.6825	298.7775	-908.656	-482.266	600.606	-137.679	426.6296	95.00146
1763320024152	310.695	-188.9125	389.8125	-519.354	-393.816	611.586	-124.2327	387.1675	63.13943
1763320024172	520.0825	-254.135	431.0775	-242.17	-281.332	536.678	-129.3481	363.0517	46.9161
1763320024192	573.37	-382.8475	422.3975	132.858	-310.978	157.624	-149.81	273.6042	15.6387
1763320024212	573.37	-535.185	322.035	384.178	-1540.006	-1272.826	-180.0643	216.1649	5.9924
1763320024232	573.37	-573.37	38.85	-759.572	-2438.048	-3977.078	-243.0576	116.3402	62.84712
1763320024252	438.4275	-154.6125	-139.475	-1443.748	-1521.828	-3997.208	-242.7653	88.27827	95.00146
1763320024272	-264.53	187.74	-98.56	-1443.748	-1123.864	-3997.208	-231.2189	93.39374	88.13212
1763320024292	-551.04	230.8075	-7.7	-1106.54	-729.072	-2430.728	-218.9418	129.3481	39.46214
1763320024312	-573.37	174.93	33.11	-555.1	-625.372	-1242.204	-216.311	158.5794	22.06957
1763320024332	-573.37	163.5725	2.0475	-239.242	-542.534	-598.532	-200.6723	220.2572	6.72318
1763320024352	-573.37	215.7225	-75.6525	-172.996	-677.466	-0.488	-180.0643	287.7813	2.484653
1763320024372	-573.37	308.63	-189.3325	-440.054	-937.082	478.972	-168.3718	322.128	10.37708
1763320024392	-559.1425	391.5625	-289.1525	-903.41	-1005.158	637.816	-147.3253	384.3905	47.50073
1763320024412	-428.5575	397.355	-285.53	-1443.138	-754.082	800.93	-138.8483	400.4677	75.85501
1763320024432	-265.02	211.4525	-148.855	-2137.562	-312.442	556.198	-134.0251	422.2449	108.8863
1763320024452	-42.3325	67.7075	155.6975	-1873.432	72.468	886.33	-134.1713	425.4604	108.8863
1763320024472	245.2625	-96.0925	421.6975	-858.514	-43.798	1122.4	-108.4478	407.0447	93.39374
1763320024492	510.2825	-311.0275	528.1325	122.366	-260.836	1043.222	-103.7708	343.1745	51.30079
1763320024512	573.37	-521.955	461.0375	681.004	-1049.566	-8.784	-122.625	288.9506	21.48495
1763320024532	573.37	-573.37	214.7075	487.634	-1868.064	-2684	-180.5028	170.5641	32.88512
1763320024552	573.37	-358.5225	-7.945	-298.168	-1299.544	-3988.18	-200.6723	126.8635	57.29319
1763320024572	57.505	-6.3875	-99.5575	-550.098	-997.838	-3997.208	-198.1877	95.14761	80.97047
1763320024592	-458.6925	179.6025	-107.2225	-458.964	-957.944	-3263.256	-186.349	128.0327	53.63928
1763320024612	-573.37	168.8575	-130.76	-367.098	-637.206	-1514.02	-168.3718	153.0254	38.14674
1763320024632	-573.37	90.1425	-133.6825	-412.116	-310.612	-744.81	-164.4256	208.8571	19.2926
1763320024652	-572.53	35.805	-116.06	-362.584	-266.57	-287.554	-159.8948	237.796	12.42327
1763320024672	-546.3325	46.48	-132.265	-300.608	-441.518	15.616	-156.8255	286.0275	9.061677
1763320024692	-532.175	133.1925	-192.4125	-469.944	-646.966	307.44	-149.5177	341.1283	24.26191
1763320024712	-500.15	234.1675	-248.0975	-844.85	-714.554	523.014	-138.4098	365.8287	34.49284
1763320024732	-435.2775	240.765	-235.2175	-1388.238	-659.654	666.242	-135.6328	408.7986	67.96258
1763320024752	-285.355	167.0025	-78.82	-1917.84	-24.644	833.26	-137.5329	422.2449	87.25519
1763320024772	-55.58	64.085	197.085	-1631.872	109.678	1032.12	-124.0865	427.945	101.5785
1763320024792	284.4275	-79.6425	441.77	-709.064	79.3	1260.26	-105.9632	396.8138	84.77053
1763320024812	524.335	-318.8325	553.28	223.26	-223.504	1276.486	-100.4092	367.7287	61.2394
1763320024832	573.37	-526.4525	465.9375	586.332	-1456.436	35.868	-130.0789	255.7731	19.43876
1763320024852	573.37	-573.37	208.495	81.252	-3236.416	-2234.674	-162.0871	189.2721	31.42356
1763320024872	573.37	-463.645	-34.965	-1438.136	-3135.278	-3984.642	-208.1263	90.03215	118.8249
1763320024892	231.84	-131.88	-27.72	-1723.982	-1965.664	-3997.208	-212.6571	74.10114	144.4022
1763320024912	-400.575	121.2925	62.545	-930.494	-1838.418	-3280.214	-212.6571	71.32417	129.9328
1763320024932	-573.37	180.46	49.8225	-310.246	-1428.498	-1422.276	-206.5186	97.1938	77.46272
1763320024952	-573.37	102.76	-5.565	-267.79	-797.026	-673.806	-207.2493	113.5633	58.17012
1763320024972	-573.37	40.5825	-22.715	-392.596	-443.47	-331.84	-198.9184	163.6948	20.16954
1763320024992	-564.515	31.4125	-21.4725	-458.598	-388.204	-54.778	-198.7723	188.8337	13.59252
1763320025012	-494.375	47.18	-37.52	-382.958	-401.99	188.246	-194.5338	235.6036	-3.653902
1763320025032	-391.6325	62.475	-78.3475	-390.522	-248.392	305.366	-189.2721	276.8196	7.45396
1763320025052	-296.975	96.53	-112.9275	-534.604	-114.802	290.726	-188.249	296.2584	4.676995
1763320025072	-230.545	123.48	-123.8125	-742.37	13.298	298.168	-177.4335	323.4434	13.15405
1763320025092	-182.1225	120.225	-88.375	-1052.494	202.764	432.978	-169.6872	338.7898	16.51564
1763320025112	-101.955	92.4875	5.3375	-1233.054	443.714	636.474	-164.8641	351.7977	26.74656
1763320025132	74.165	37.03	159.4425	-1224.636	780.312	949.648	-156.8255	350.3362	26.3081
1763320025152	417.3925	-117.6525	360.64	-693.936	970.876	1303.936	-150.2485	339.2283	21.48495
1763320025172	558.7575	-466.55	457.7125	119.072	-629.154	1015.528	-172.4642	268.4887	2.776966
1763320025192	573.37	-571.9175	250.1625	-127.368	-2522.106	-394.182	-198.7723	215.7264	5.9924
1763320025212	573.37	-573.37	-50.1375	-1502.796	-3693.306	-3053.05	-270.0964	95.8784	99.5323
1763320025232	542.01	-199.71	-95.2875	-2260.172	-1990.308	-3990.986	-275.3581	53.93159	193.6568
1763320025252	-296.7825	143.3775	30.87	-1290.028	-1955.538	-3965.244	-278.5735	53.63928	195.2645
1763320025272	-573.3	322.7175	4.34	-435.54	-1839.15	-1778.394	-276.235	66.64718	117.8018
1763320025292	-573.37	312.7775	-129.5525	-230.946	-1263.188	-774.456	-263.3733	81.11663	89.73984
1763320025312	-573.37	249.5675	-224.1925	-573.278	-770.796	-387.472	-239.4037	136.2175	29.08506
1763320025332	-573.37	217.5775	-246.2775	-869.616	-529.48	28.06	-209.5878	201.6954	-4.676995
1763320025352	-573.37	197.925	-253.0675	-937.204	-584.502	290.726	-195.1184	237.3575	-1.900029
1763320025372	-549.43	222.6875	-261.485	-1028.826	-551.562	406.382	-176.1181	295.3814	-4.676995
1763320025392	-464.03	275.45	-245.5775	-1154.242	-430.782	612.44	-169.3949	325.1973	9.938614
1763320025412	-302.4	241.71	-166.8625	-1294.42	-135.42	724.558	-152.8793	373.575	32.3005
1763320025432	-90.72	107.5025	-9.59	-1528.538	108.092	654.652	-148.4946	385.8521	51.73925
1763320025452	-90.72	107.5025	-9.59	-1528.538	108.092	654.652	-148.6407	386.2905	57.00087
1763320025472	146.09	-36.5225	213.815	-1405.196	192.882	491.538	-135.779	358.0824	30.98509
1763320025492	419.3875	-173.1275	396.2175	-868.762	-47.214	301.096	-140.0175	327.8281	23.23882
1763320025512	552.65	-322.035	478.52	88.694	-381.128	-842.654	-168.2257	246.5653	11.25402
1763320025532	573.37	-275.625	351.4875	1267.092	11.224	-3365.492	-179.4797	212.6571	10.37708
1763320025552	166.4075	-23.765	115.9375	1506.7	260.958	-3993.426	-182.9874	195.2645	17.83104
1763320025572	-372.435	167.755	-95.8825	697.23	630.618	-3346.216	-166.9102	239.5498	11.10786
1763320025592	-556.78	202.755	-213.395	59.17	372.954	-1706.78	-158.5794	273.0196	13.44636
1763320025612	-573.37	183.1375	-265.3	-407.358	91.622	-721.63	-141.6252	347.1207	34.34668
1763320025632	-573.37	188.2825	-276.395	-648.064	-134.322	83.082	-146.8869	377.9597	53.20082
1763320025652	-545.755	177.0475	-260.96	-934.032	-231.8	745.542	-144.4022	427.5066	93.68605
1763320025672	-365.2075	134.995	-185.3425	-1380.43	-122.488	1097.024	-150.5408	446.0684	113.8556
1763320025692	-96.1975	74.8475	-36.785	-1522.194	-89.182	1192.306	-146.3022	449.5761	120.1403
1763320025712	155.3125	-0.595	131.7575	-1352.126	-121.878	957.822	-133.4405	437.5913	99.97076
1763320025732	370.5275	-52.395	290.4475	-1044.32	-192.882	733.586	-128.1789	417.1295	80.09354
1763320025752	535.605	-140.4725	439.355	-772.138	15.86	714.92	-121.3096	353.1131	46.33148
1763320025772	573.37	-351.855	549.0975	-182.512	97.6	620.736	-146.0099	248.173	17.9772
1763320025792	573.37	-533.4875	573.37	450.668	-2234.674	653.066	-187.5183	178.6027	26.45425
1763320025812	573.37	-573.37	266.525	-975.878	-3982.69	-416.386	-258.9886	69.5703	150.9792
1763320025832	573.37	-550.865	-81.9525	-2790.506	-3996.354	-3970.368	-256.6501	58.46244	222.7419
1763320025852	43.085	-16.8175	32.235	-2184.776	-2261.026	-3997.208	-257.527	59.04706	230.6343
1763320025872	-463.505	376.32	99.0675	-730.902	-2699.738	-2475.746	-262.0579	54.37006	182.8413
1763320025892	-573.37	423.605	-44.87	-83.204	-1662.494	-600.85	-251.6808	76.58579	104.5016
1763320025912	-573.37	282.8525	-173.18	-502.64	-560.224	-462.624	-229.7574	128.9097	46.62379
1763320025932	-573.37	231.0875	-212.1	-826.916	-308.538	-334.28	-211.9263	152.587	31.42356
1763320025952	-573.37	260.9075	-226.765	-906.094	-357.826	21.228	-186.9336	218.0649	16.80795
1763320025972	-573.37	334.46	-251.16	-819.352	-524.722	362.462	-162.964	251.2423	15.20023
1763320025992	-504.2275	364.5775	-254.275	-1042.124	-201.3	811.422	-136.3636	314.0894	30.83893
1763320026012	-255.5175	228.3925	-136.5875	-1428.864	357.216	1172.054	-120.7249	337.0359	40.77755
1763320026032	155.995	-21.4375	100.3275	-1347.856	439.2	1210.118	-113.8556	325.1973	38.2929
1763320026052	497.0875	-306.3375	299.215	-682.59	-189.954	1006.256	-142.7945	265.5656	18.70798
1763320026072	573.37	-524.7375	314.965	-411.872	-1419.714	36.112	-168.518	212.511	31.86203
1763320026092	573.37	-573.37	137.585	-579.988	-2097.546	-3375.618	-232.9728	121.0172	68.40105
1763320026112	335.93	-118.9125	-20.1775	-378.322	-1707.634	-3993.548	-235.3113	89.15521	91.78603
1763320026132	-365.8725	303.205	-116.9875	-329.522	-1539.64	-3997.208	-225.5188	107.8632	70.73955
1763320026152	-573.37	339.3775	-192.0625	-418.582	-1014.064	-2126.948	-193.3645	168.0795	30.83893
1763320026172	-573.37	271.95	-215.88	-640.134	-755.424	-979.538	-180.0643	214.1187	18.85414
1763320026192	-573.37	225.6625	-220.1325	-541.924	-838.75	7.93	-155.5101	301.6662	19.00029
1763320026212	-573.37	188.37	-244.8425	-684.054	-900.604	462.502	-146.5946	371.2365	50.27769
1763320026232	-545.3	195.4225	-246.365	-947.696	-755.058	659.166	-145.133	398.86	67.08565
1763320026252	-381.9025	204.05	-212.38	-1194.746	-563.884	684.42	-144.2561	432.0374	104.6478
1763320026272	-175.8925	169.6275	-115.57	-1357.372	-393.206	774.944	-143.5253	445.6299	116.1941
1763320026292	-3.0625	9.5025	48.125	-1721.42	-35.136	553.026	-141.3329	447.8223	118.5326
1763320026312	148.33	-95.165	274.225	-1553.426	154.208	568.642	-129.7866	424.145	101.5785
1763320026333	317.4675	-174.8425	477.26	-831.064	185.318	757.376	-118.5326	405.2908	90.17831
1763320026352	520.4325	-299.25	561.2775	244.244	543.51	675.636	-115.171	342.736	46.18532
1763320026372	573.37	-512.89	555.555	1357.86	-186.172	369.294	-126.8635	293.4814	26.60041
1763320026392	573.37	-573.195	239.4175	697.84	-2088.884	-1623.698	-197.8953	178.0181	37.56211
1763320026412	573.37	-546.315	-91.98	-824.354	-1777.052	-3979.884	-228.442	125.9865	66.35487
1763320026432	205.8	-73.2725	-167.6325	-991.372	-1427.4	-3997.208	-236.1882	86.81672	99.82461
1763320026452	-409.2025	195.23	-172.515	-749.568	-1201.578	-3556.422	-210.0263	104.6478	72.20111
1763320026472	-573.37	274.1025	-201.1975	-463.234	-1249.036	-1983.354	-194.6799	126.425	44.57761
1763320026492	-573.37	288.19	-258.6675	-461.282	-1075.796	-960.14	-164.7179	195.9953	22.06957
1763320026512	-573.37	270.1475	-313.81	-624.518	-917.196	-256.566	-148.3484	238.5267	12.56942
1763320026532	-573.37	223.055	-356.79	-789.95	-711.382	306.098	-129.202	318.328	34.78515
1763320026552	-569.59	209.2825	-323.26	-1164.856	-684.786	446.886	-119.7018	380.8828	68.83952
1763320026572	-440.195	181.6675	-232.155	-1374.94	-318.054	602.558	-118.5326	402.9523	86.67056
1763320026592	-256.7425	136.815	-85.8725	-1490.84	31.11	805.2	-117.8018	424.2911	110.2017
1763320026612	-43.295	64.8025	122.99	-1289.296	185.562	831.918	-114.7325	425.6065	115.9018
1763320026632	191.3975	-58.8525	333.34	-1035.292	282.918	852.17	-100.7015	411.1371	112.2479
1763320026652	465.675	-209.825	525.21	-532.53	559.736	865.712	-87.98596	361.0055	80.97047
1763320026672	564.3575	-473.8825	573.09	302.438	381.006	276.452	-92.80911	323.0049	53.05466
1763320026692	573.37	-567.2975	573.37	1164.734	-993.69	-1041.88	-143.9637	203.4493	40.92371
1763320026712	573.37	-573.37	333.7075	953.796	-2893.962	-3074.278	-186.349	147.7638	66.20871
1763320026732	534.0475	-375.8825	-29.9425	137.738	-1847.08	-3991.23	-224.6419	81.26279	125.2558
1763320026752	-257.915	40.4425	-230.9125	22.082	-1538.298	-3997.208	-207.834	86.37825	114.5864
1763320026772	-559.4575	183.0675	-347.97	-10.126	-1623.454	-1816.458	-194.2414	103.4785	80.82432
1763320026792	-573.37	161.42	-424.2175	-246.684	-1137.04	-557.174	-153.7562	171.8796	45.45454
1763320026812	-573.37	126.98	-450.9575	-561.444	-879.254	-85.4	-142.0637	213.534	28.79275
1763320026833	-573.37	151.5325	-445.515	-843.508	-989.786	226.798	-131.8328	297.8661	34.34668
1763320026853	-573.37	197.9425	-417.41	-1140.944	-1100.318	425.78	-125.6942	344.4899	49.10844
1763320026873	-457.2225	193.9525	-325.395	-1537.078	-653.432	682.956	-125.4019	400.6138	79.65507
1763320026893	-221.9875	97.5975	-96.88	-1973.472	16.104	735.294	-128.6174	426.7758	104.2093
1763320026913	65.94	-20.7725	233.4325	-1815.97	303.048	758.596	-127.7404	431.7451	104.7939
1763320026933	416.2725	-128.2575	510.3875	-1112.884	155.794	1147.41	-109.3248	395.6445	85.64747
1763320026953	557.1475	-353.9375	573.37	-138.958	-543.388	1242.448	-100.7015	366.121	68.40105
1763320026972	573.37	-535.185	548.66	439.688	-2432.558	-348.554	-127.0096	257.0886	33.90821
1763320026992	573.37	-473.6375	268.0825	184.83	-2732.312	-3969.88	-190.1491	128.0327	78.92429
1763320027012	370.72	-126.245	21.4725	52.338	-2415.112	-3997.208	-198.1877	91.34756	116.3402
1763320027032	-354.2875	132.3525	-136.675	106.14	-1971.52	-3997.208	-197.7492	95.73224	111.6633
1763320027052	-573.37	203.21	-270.655	129.686	-1676.28	-1841.102	-183.2797	115.3172	81.26279
1763320027072	-573.37	150.3775	-352.66	-385.398	-1089.338	-775.798	-153.7562	190.0029	35.51593
1763320027092	-573.37	137.2525	-339.4125	-797.758	-1012.966	-81.374	-137.9713	286.9044	24.26191
1763320027112	-573.37	178.15	-313.145	-1080.798	-1265.628	336.72	-129.9328	332.6512	39.90061
1763320027132	-573.37	203.5775	-275.0125	-1269.044	-1004.792	881.938	-133.002	395.0599	80.67816
1763320027152	-374.4825	139.5975	-159.81	-1618.452	-462.746	1082.872	-130.0789	419.9064	102.8939
1763320027172	-60.165	30.485	64.19	-1683.356	-69.174	1187.06	-130.5174	439.9298	121.1634
1763320027192	255.535	-95.6025	297.15	-1271.24	40.992	1199.626	-117.6556	427.2142	112.2479
1763320027212	513.3625	-227.325	472.6575	-643.428	141.398	1306.62	-111.8094	412.014	94.8553
1763320027232	573.37	-465.465	526.225	19.886	-386.008	497.638	-112.394	336.0128	46.18532
1763320027252	573.37	-563.5175	366.3975	568.764	-1409.1	-2305.434	-132.2713	280.4735	26.74656
1763320027272	573.37	-363.615	145.565	494.954	-1319.43	-3985.13	-182.8413	168.9564	52.9085
1763320027292	573.37	-363.615	145.565	13.054	-1319.43	-3985.13	-196.7261	134.7559	68.83952
1763320027312	29.3825	-60.9175	-77.28	13.054	-937.57	-3997.208	-194.3876	132.7097	56.70856
1763320027333	-468.055	235.795	-182.1575	39.528	-1088.85	-3619.496	-160.3332	199.9415	32.15434
1763320027353	-573.37	300.65	-283.1675	-217.648	-936.96	-1407.27	-145.8638	240.7191	28.35428
1763320027373	-573.37	261.275	-338.135	-574.376	-636.718	-406.992	-124.525	325.0511	45.6007
1763320027393	-573.37	226.9925	-331.2925	-904.996	-656.238	195.81	-122.9173	362.1748	65.03946
1763320027413	-558.1975	212.7475	-264.845	-1210.972	-605.486	646.6	-125.2558	411.4294	108.594
1763320027433	-378.3675	155.8725	-149.5025	-1398.12	-509.838	970.632	-120.5788	432.4759	130.5174
1763320027453	-113.1375	61.2325	12.0925	-1514.63	-443.592	1040.782	-117.2172	432.3297	127.3019
1763320027473	204.3825	-71.225	195.86	-1383.358	-207.156	1317.844	-108.1555	412.014	99.5323
1763320027493	501.865	-275.6775	370.2125	-1200.114	-194.834	1277.34	-107.5709	385.5598	73.51651
1763320027513	573.37	-513.0475	486.92	-740.296	-462.502	850.706	-132.2713	292.3122	25.86963
1763320027533	573.37	-573.37	472.7625	-159.942	-1833.538	127.49	-214.1187	166.3256	35.07746
1763320027553	573.37	-573.37	179.4975	-1458.51	-3789.564	-659.288	-264.6887	109.0324	82.43203
1763320027573	573.37	-573.37	-350.945	-3538.61	-3898.876	-3972.32	-270.6811	64.16252	179.772
1763320027592	246.4175	0.07	-131.9325	-3301.442	-1480.958	-3997.208	-258.6963	58.31628	193.6568
1763320027612	-395.7275	318.3425	196.63	-2075.83	-2091.69	-3149.796	-273.8965	69.86261	121.6019
1763320027632	-573.37	389.515	263.2525	-1136.918	-1791.082	-1577.338	-279.012	115.171	58.02397
1763320027652	-573.37	360.5175	188.3875	-630.618	-1088.728	-480.314	-274.6273	145.2791	29.962
1763320027672	-573.37	340.865	79.03	-419.558	-690.032	-71.37	-243.2037	205.057	-1.461561
1763320027692	-573.37	402.0625	-22.4	-555.71	-944.402	322.934	-227.8573	243.0576	-8.769365
1763320027712	-573.37	462.98	-124.3375	-938.912	-810.568	885.842	-185.1798	316.1356	16.51564
1763320027732	-539.6125	392.4375	-138.9325	-1377.746	-425.17	1547.082	-160.1871	363.344	38.00058
1763320027752	-281.435	229.2325	-25.27	-1586.122	188.246	1897.344	-151.4177	376.4981	48.37767
1763320027772	86.2225	-35.105	148.1375	-1287.954	95.648	1801.33	-148.7869	363.6364	37.12365
1763320027792	404.285	-297.2375	212.87	-804.346	-305.976	881.694	-157.9947	342.4437	25.86963
1763320027812	549.71	-355.1625	177.905	-566.934	-193.736	-398.574	-187.0798	277.9889	4.676995
1763320027833	573.37	-301.9975	205.8175	-290.97	48.19	-1561.356	-201.1108	246.8576	1.169249
1763320027853	499.8525	-187.32	261.415	-255.224	191.174	-2880.786	-230.1958	186.2029	13.00789
1763320027873	309.3125	114.52	303.3625	211.182	131.272	-2589.084	-228.8804	163.5487	19.00029
1763320027893	317.8	233.8875	283.85	1567.212	1551.84	-980.27	-225.9573	153.1716	34.63899
1763320027913	244.44	-111.6675	280.735	151.036	-86.864	-638.182	-245.6884	127.7404	51.00848
1763320027933	-8.68	-185.71	295.12	-655.262	100.162	-1976.278	-266.2964	128.0327	48.37767
1763320027953	-96.915	-88.305	215.4075	-303.414	-297.558	-1379.942	-289.8275	134.9021	44.43145
1763320027973	-70.6825	-69.895	67.2175	-52.338	320.982	-678.93	-299.3277	140.7483	41.50833
1763320027993	-32.4625	-127.1725	43.4	-72.102	394.426	-496.54	-308.974	144.5484	42.82373
1763320028013	-30.625	-167.545	69.1075	-315.736	567.788	-709.186	-320.9588	145.5715	49.54691
1763320028033	1.0325	-127.2075	67.1825	-360.754	130.296	-822.89	-325.9281	144.5484	48.23151
1763320028053	6.37	-94.6925	12.18	-210.938	371.49	-719.678	-330.7512	149.6638	54.07775
1763320028073	19.3025	-107.66	7.875	-342.82	493.978	-631.594	-336.4513	148.3484	57.87781
1763320028093	-56.9975	-115.045	77.2975	-484.218	1562.332	-565.104	-342.5899	147.6176	54.37006
1763320028113	-191.5725	-180.1975	110.635	-460.55	393.206	-1544.276	-364.5133	170.8565	60.07015
1763320028133	-82.8975	-54.7225	84.07	-541.192	126.27	-609.146	-365.6825	173.0488	56.27009
1763320028153	-86.7825	56.3675	14.175	-345.138	370.27	-684.054	-360.8594	172.318	46.18532
1763320028173	-139.3175	110.9325	9.66	-306.342	635.132	-1090.68	-355.5977	183.1336	47.79304
1763320028192	-256.48	101.535	-6.4925	-181.902	483.608	-572.302	-349.8977	190.2952	41.50833
1763320028212	-341.985	80.1325	-53.585	144.692	1710.44	-186.904	-340.9821	218.5034	19.73107
1763320028232	-519.7675	-27.79	-63.2275	-502.762	1428.742	2679.73	-338.3513	234.8728	19.2926
1763320028252	-572.95	-374.745	-192.08	-2839.062	39.04	-3946.212	-349.7515	311.6048	41.50833
1763320028272	-345.205	-160.335	-123.585	-343.552	1451.922	-804.956	-354.4285	320.6664	35.36977
1763320028292	59.22	14.245	-172.8475	-266.936	1260.138	-630.984	-355.8901	330.0204	44.13914
1763320028312	178.57	26.88	-114.3625	-803.614	1061.4	-502.396	-362.1748	307.9509	30.54662
1763320028333	453.075	-46.0075	-75.8275	-950.014	1118.862	-1098.122	-356.9132	293.9199	27.03888
1763320028353	495.4075	-183.7675	-20.895	-658.922	308.05	-319.274	-365.3902	244.9576	40.19292
1763320028373	285.915	-368.935	79.59	-357.338	-165.432	-583.404	-384.3905	228.5881	48.96229
1763320028393	397.32	-459.4625	196.77	-46.482	-83.448	-1757.898	-408.9447	225.8112	84.91669
1763320028413	301.4375	-548.38	305.5675	253.882	-92.72	-1014.43	-441.976	239.1114	131.8328
1763320028433	189.42	-563.3425	397.7575	322.69	404.186	-805.566	-448.9915	245.2499	155.5101
1763320028453	113.855	-538.4225	479.5875	81.618	549.61	-468.846	-456.7378	285.7351	213.3879
1763320028473	170.17	-517.2475	400.365	186.66	1113.25	-268.766	-445.3376	301.8123	234.4344
1763320028493	213.7625	-443.7825	363.9475	789.95	1406.416	459.94	-425.7527	345.3668	272.4349
1763320028513	184.87	-295.5225	298.445	1103.856	2594.33	1018.334	-402.3677	377.9597	291.2891
1763320028533	119.4725	-91.6825	82.04	1266.238	2625.074	1393.118	-391.8445	384.5367	286.1736
1763320028553	-91.455	77.14	-130.34	945.256	1594.784	691.496	-399.8831	385.2675	283.8351
1763320028573	-231.3325	157.255	-234.29	567.178	985.272	-211.426	-405.437	374.3057	283.1043
1763320028593	-206.71	196.5075	-259.035	343.674	924.028	-320.006	-428.822	344.1976	272.4349
1763320028613	-141.9075	225.2425	-284.8475	120.536	1016.87	196.664	-438.9067	319.4972	263.081
1763320028633	-148.6275	273.455	-348.425	28.304	1097.024	237.9	-450.1607	299.0354	253.727
1763320028653	-116.9175	357.2625	-398.4575	-72.102	882.67	153.476	-451.33	258.2578	219.088
1763320028673	-60.2	454.2475	-441.21	-17.934	595.604	29.768	-449.1377	243.7884	197.603
1763320028693	-18.2	545.9475	-458.3425	206.18	163.724	-297.68	-439.0529	200.9646	155.6562
1763320028713	-6.0725	572.145	-421.96	300.974	-57.096	-620.736	-427.7989	184.449	131.3943
1763320028733	20.405	573.37	-390.425	291.336	-231.678	-990.396	-391.2599	160.9178	93.68605
1763320028753	74.235	490.595	-347.3925	-161.284	-326.472	-1477.42	-340.836	137.2406	74.83192
1763320028773	130.025	411.9325	-254.1525	-771.406	-238.632	-1773.636	-318.9126	131.2482	69.71645
1763320028793	99.2075	239.435	-147.7	-972.95	-460.184	-1658.712	-286.7582	120.2865	69.5703
1763320028812	-69.4925	156.0475	-41.44	-510.326	-344.65	-1338.096	-280.3274	115.6095	69.42414
1763320028833	-160.0375	108.4825	-11.2875	-367.464	175.07	-1383.602	-271.9965	125.1096	62.84712
1763320028853	-108.5	44.6425	-14.595	-378.2	196.542	-1396.168	-262.7886	130.0789	54.07775
1763320028873	-82.67	-6.4925	6.79	-543.51	83.692	-1389.214	-261.3271	131.6866	52.03157
1763320028893	-93.45	-63.14	47.7575	-413.214	245.952	-1398.73	-270.3888	138.9944	45.45454
1763320028913	-37.2225	-149.24	48.58	-267.302	366.732	-1341.268	-272.2888	138.556	41.80064
1763320028933	53.34	-221.8475	46.585	-358.436	301.096	-1435.818	-292.7506	144.9868	47.79304
1763320028953	72.6075	-342.7375	108.8325	-422.242	-105.53	-1707.024	-315.1125	138.1175	56.12394
1763320028973	-25.13	-446.1275	227.5875	-313.174	-530.334	-1268.312	-325.1973	143.6714	62.40865
1763320028993	-38.7275	-505.2425	279.2125	-35.136	-219.112	-1307.718	-369.6288	147.3253	77.46272
1763320029013	136.2025	-527.66	307.755	182.634	75.762	-941.474	-389.7983	157.5563	95.29377
1763320029033	235.935	-515.375	369.0925	277.428	623.176	-210.084	-420.0526	176.2642	142.2099
1763320029053	66.8325	-467.1625	436.625	-183.488	762.988	436.028	-446.0684	199.5031	187.9567
1763320029073	-41.02	-403.2	335.2825	-57.218	820.45	-228.14	-455.1301	220.6957	202.4262
1763320029093	96.565	-327.3025	244.265	312.076	1309.67	589.382	-454.9839	246.5653	242.9114
1763320029113	83.5975	-170.31	176.75	270.84	1746.674	1445.456	-454.6916	260.1578	247.0038
1763320029133	-32.1475	59.57	86.135	200.568	2072.414	1610.278	-451.9146	271.7042	257.527
1763320029153	-32.1475	59.57	86.135	200.568	2072.414	1610.278	-449.8684	280.1812	244.2268
1763320029173	-31.8675	307.0025	14.735	321.47	1306.254	1149.24	-448.553	276.8196	217.0418
1763320029193	-76.0375	498.085	6.1775	350.018	849.974	428.708	-450.3069	278.7197	165.741
1763320029213	-104.9825	565.355	-6.02	190.32	1113.006	-381.86	-444.3145	273.1657	140.0175
1763320029233	-67.9525	538.9825	-75.4075	-14.03	1274.778	-852.536	-425.8988	267.758	100.5554
1763320029253	20.545	470.26	-152.32	101.748	1034.194	-1166.93	-419.3218	263.5194	81.70126
1763320029273	24.64	364.8925	-134.3475	-143.96	328.912	-1218.292	-396.9599	247.8807	57.73166
1763320029293	-61.7925	266.84	-26.075	-411.872	403.942	-1564.65	-384.5367	254.7501	43.70067
1763320029313	18.5325	153.335	8.75	-545.584	1053.348	-1633.58	-376.4981	252.5577	45.01608
1763320029333	178.6575	38.78	-26.075	-510.57	1036.024	-915	-378.9827	239.4037	54.22391
1763320029353	158.7075	-25.1125	-30.7825	-425.536	560.224	-618.784	-379.7135	234.7267	46.62379
